,id,latitude,longitude,price,minimum_nights,number_of_reviews,availability_365,neighbourhood_labelencoded,oheencoded_Bronx,oheencoded_Brooklyn,oheencoded_Manhattan,oheencoded_Queens,oheencoded_Staten Island,oheencoded_Entire home/apt,oheencoded_Hotel room,oheencoded_Private room,oheencoded_Shared room
17736,35428996,40.7622,-73.99338,177,1,9,365,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17737,35771605,40.69495,-73.96311,90,3,1,0,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17738,35771989,40.69514,-73.96321,78,3,2,0,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17739,35773173,40.67662,-74.0086,110,30,0,0,164,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17740,35614888,40.82903,-73.92129,55,30,11,0,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17741,35430378,40.66262,-73.7488,60,1,37,361,185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17742,35430525,40.7623,-73.99317,223,30,8,0,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17743,35774669,40.72577,-73.94947,330,5,10,315,93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17744,35776956,40.74901,-73.93898,55,30,1,0,119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17745,35431400,40.72818,-74.00114,175,30,5,177,94,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17746,35840564,40.76733,-73.92722,149,30,32,183,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17747,35450345,40.73744,-74.00287,95,30,8,0,211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17748,35840685,40.66688,-73.9353,50,1,38,118,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17749,35778408,40.72153,-73.94804,80,1,4,0,93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17750,35783522,40.6167,-73.96067,95,20,2,0,130,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17751,35451163,40.82401,-73.94247,528,3,227,316,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17752,35786867,40.68544,-73.95271,48,3,30,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17753,35841351,40.70832,-73.94426,150,30,2,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17754,35843422,40.58962,-73.80114,130,2,50,5,170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17755,35452335,40.69536,-73.95549,146,5,72,129,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17756,35843964,40.82055,-73.94326,99,30,59,365,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17757,35793925,40.63611,-73.96662,74,30,0,0,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17758,35454285,40.64624,-73.95409,25,28,9,0,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17759,35797866,40.76103,-73.98838,115,30,0,228,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17760,35860626,40.67584,-73.93922,160,1,19,80,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17761,35454756,40.765465,-73.934723,135,30,29,240,119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17762,35798611,40.69686,-73.98366,65,1,74,364,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17763,35455986,40.62866,-74.12162,120,2,36,355,209,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17764,35863336,40.79799,-73.97331,145,5,20,0,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17765,35458291,40.67574,-73.7967,60,1,49,360,107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17766,35458517,40.71956,-73.95754,400,30,1,31,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17767,35805037,40.70265,-73.98261,279,3,39,43,206,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17768,36095401,40.76983,-73.99117,165,2,44,11,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17769,35806920,40.86339,-73.89625,95,1,0,0,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17770,36100930,40.68474,-73.98762,160,3,105,17,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17771,35865346,40.68664,-73.79021,155,2,60,365,107,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17772,36103176,40.76144,-73.9774,1000,1,3,365,129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17773,35867138,40.78674,-73.94866,140,30,8,273,62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17774,36103414,40.76313,-73.97716,1000,30,7,179,129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17775,36105777,40.69652,-73.90998,32,30,4,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17776,35868549,40.74547,-73.97605,190,30,7,310,139,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17777,35808578,40.64408,-73.89151,56,1,270,79,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17778,36107833,40.66162,-73.96177,100,1,8,0,161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17779,35812955,40.72316,-73.99337,150,30,1,0,147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17780,35818271,40.71203,-73.95902,164,2,10,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17781,35871036,40.77284,-73.90824,68,7,3,0,55,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17782,35871679,40.71913,-73.9476,116,30,10,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17783,36108534,40.78868,-73.97412,160,30,4,272,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17784,35873124,40.71033,-73.94547,50,3,2,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17785,35822763,40.677,-73.95303,85,30,0,363,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17786,36108675,40.75048,-73.97968,651,1,7,294,139,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17787,35874311,40.71859,-73.96547,200,30,2,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17788,36108871,40.75049,-73.98027,336,1,3,328,139,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17789,36109132,40.74437,-73.92086,82,30,1,0,191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17790,35828656,40.67825,-73.93779,90,5,9,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17791,36109149,40.80081,-73.96184,135,30,7,0,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17792,36109805,40.79085,-73.97385,160,30,11,265,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17793,36112186,40.67286,-73.96101,191,30,3,0,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17794,35829570,40.69233,-73.95225,148,1,116,238,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17795,35874420,40.7853,-73.95047,100,30,9,1,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17796,36113110,40.69209,-73.96055,65,30,5,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17797,35833383,40.71385,-73.96585,140,30,2,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17798,36114015,40.70975,-73.95793,37,30,3,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17799,35836471,40.71997,-73.95638,150,30,2,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17800,35875206,40.73183,-73.84833,250,30,4,0,80,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17801,35875685,40.80617,-73.95027,70,30,8,64,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17802,36114337,40.68146,-73.92432,246,4,71,235,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17803,36115258,40.70587,-73.95515,279,3,146,328,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17804,35875858,40.69337,-73.86503,55,30,30,0,219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17805,35876828,40.75188,-73.87987,164,1,5,90,106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17806,35877016,40.78866,-73.94922,90,30,9,0,62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17807,35838716,40.73339,-74.00586,87,30,8,0,211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17808,36115461,40.69042,-73.93939,63,30,31,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17809,36270530,40.81401,-73.94379,126,5,18,174,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17810,36272851,40.73797,-73.9812,96,2,17,0,88,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17811,35878938,40.6923,-73.93579,135,30,5,294,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17812,36117267,40.68828,-73.81454,275,2,43,0,166,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17813,36117552,40.73661,-74.00945,249,2,18,31,211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17814,36134670,40.82663,-73.93768,52,30,14,295,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17815,35880719,40.72238,-73.99261,245,30,47,110,121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17816,35881328,40.76678,-73.91857,60,15,2,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17817,35896695,40.691,-73.95026,75,30,33,264,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17818,36272957,40.67135,-73.76719,155,3,5,278,107,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17819,36273046,40.77598,-73.95393,90,1,144,316,203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17820,36137531,40.7344,-73.97523,250,30,0,0,190,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17821,36137613,40.68406,-73.92643,163,2,147,320,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17822,36273876,40.77584,-73.95255,63,1,87,344,203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17823,35898731,40.69324,-73.86437,55,30,31,0,219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17824,36139806,40.75242,-73.86965,57,30,30,44,106,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17825,36274279,40.74939,-73.92061,95,30,3,237,119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17826,36141106,40.67242,-73.76059,95,30,35,59,185,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17827,35901159,40.71965,-73.99644,244,1,104,348,117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17828,36142198,40.69718,-73.93068,121,2,146,190,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17829,36279030,40.74127,-73.98244,65,30,1,0,114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17830,36142215,40.63674,-73.97494,50,30,1,0,110,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17831,36281984,40.6979,-73.93557,30,1,1,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17832,36143087,40.71336,-73.95647,90,30,2,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17833,36286545,40.7091,-73.8989,70,30,40,0,168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17834,35903391,40.84126,-73.93561,42,7,4,0,208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17835,35906886,40.71999,-73.99629,238,1,83,354,117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17836,36145317,40.58726,-73.81588,129,1,111,121,170,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17837,35907916,40.75347,-73.88224,23,30,2,5,106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17838,35915030,40.67981,-73.97758,200,5,50,200,153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17839,36296958,40.65969,-73.93381,105,3,38,90,61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17840,36146653,40.70396,-73.92263,135,30,2,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17841,35929196,40.67348,-73.97829,281,2,27,308,153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17842,36147561,40.71911,-73.99121,200,2,4,236,121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17843,35933815,40.6812,-73.99509,180,4,2,13,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17844,36148243,40.74063,-73.85864,50,30,16,0,50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17845,36302523,40.74684,-73.99207,115,30,7,286,33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17846,36303314,40.71042,-73.95152,255,30,2,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17847,36150813,40.69062,-73.92135,129,4,61,9,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17848,36307792,40.72833,-73.97953,165,5,11,0,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17849,35934018,40.70455,-73.81403,63,30,56,189,21,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17850,35934279,40.71743,-73.94559,214,3,4,4,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17851,36151001,40.670181,-73.927567,62,3,78,64,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17852,35938640,40.64149,-73.90458,261,2,27,281,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17853,36307882,40.71892,-74.00796,179,30,0,0,199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17854,36311265,40.71559,-73.94417,84,30,0,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17855,36152335,40.54046,-74.14322,229,3,3,0,92,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17856,36312999,40.81468,-73.93628,42,30,3,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17857,36313048,40.69854,-73.89866,85,1,2,0,168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17858,36313671,40.82383,-73.949,65,30,7,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17859,36152878,40.75375,-73.99312,139,1,97,179,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17860,36314672,40.70418,-73.92238,37,30,0,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17861,36315759,40.714,-74.009564,299,31,0,266,199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17862,35939805,40.68754,-73.9424,49,30,9,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17863,36168631,40.80841,-73.94294,90,2,2,0,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17864,35944106,40.72381,-73.99257,406,30,22,341,121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17865,36172519,40.8562,-73.93319,90,30,7,0,208,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17866,36315795,40.68561,-73.92752,90,30,8,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17867,36315828,40.715793,-74.005871,287,31,1,210,199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17868,36175342,40.66238,-73.99096,224,3,146,149,192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17869,36318290,40.6839,-73.80004,115,1,425,65,107,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17870,36318625,40.67567,-73.9507,45,30,0,0,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17871,36319887,40.73592,-73.95423,80,1,6,0,93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17872,35944866,40.67441,-73.98326,159,30,36,244,153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17873,36178860,40.68729,-73.96124,150,3,99,117,41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17874,35948933,40.83347,-73.94175,120,1,10,61,208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17875,35957018,40.74719,-73.95516,271,7,7,26,119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17876,36322141,40.80289,-73.95361,69,30,11,111,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17877,36180667,40.81758,-73.94293,100,30,0,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17878,36323065,40.66989,-73.77646,90,2,6,89,107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17879,35962668,40.75611,-73.96589,600,30,13,278,129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17880,35965985,40.68705,-73.94826,140,30,0,0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17881,36181000,40.68846,-73.96533,125,3,6,0,41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17882,35966671,40.66093,-73.9525,115,3,0,0,161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17883,35967471,40.80649,-73.94163,75,30,2,0,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17884,36333124,40.6898,-73.98956,595,1,12,307,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17885,36182794,40.75742,-73.99316,270,2,149,224,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17886,36183003,40.80138,-73.94142,78,1,4,3,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17887,36340896,40.71306,-73.95335,422,2,3,273,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17888,36197791,40.68806,-73.95094,480,3,0,111,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17889,35969545,40.68385,-73.91589,214,2,140,341,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17890,35969563,40.69642,-73.9583,271,1,0,365,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17891,36198348,40.67214,-73.93933,130,7,33,41,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17892,36344450,40.63451,-74.02786,28,30,2,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17893,36203757,40.631,-74.03082,125,30,1,0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17894,36204465,40.68989,-73.90953,50,30,1,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17895,36349092,40.70342,-74.00842,395,30,3,0,74,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17896,36354043,40.63081,-73.93093,90,2,96,26,77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17897,36354114,40.66837,-73.97988,78,180,0,0,153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17898,35974849,40.75845,-73.96961,120,30,2,0,129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17899,36206001,40.68471,-73.91325,95,30,0,0,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17900,36206655,40.67534,-73.94486,80,30,0,0,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17901,35975589,40.79933,-73.97017,290,3,15,83,204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17902,36355730,40.79817,-73.96785,80,30,2,0,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17903,36210670,40.70036,-73.92452,130,30,39,0,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17904,35988369,40.72306,-73.97881,120,180,1,173,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17905,36221298,40.76228,-73.96246,100,30,5,0,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17906,36358848,40.65699,-73.9446,275,30,1,0,161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17907,36222367,40.70035,-73.92516,160,30,21,0,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17908,35992083,40.77108,-73.90889,70,30,4,12,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17909,35995460,40.70357,-74.00971,96,1,34,342,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17910,36223669,40.81014,-73.93812,99,30,21,0,62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17911,35996222,40.86729,-73.85113,100,2,132,156,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17912,36224260,40.71736,-73.9592,90,30,3,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17913,36358910,40.70647,-73.90604,60,30,0,0,168,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17914,36359042,40.62511,-73.93073,79,1,21,309,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17915,36224443,40.76182,-73.9857,250,30,11,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17916,35998531,40.58406,-73.9405,199,30,15,284,177,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17917,36228538,40.76163,-73.96172,220,30,1,0,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17918,35999656,40.72153,-73.98618,800,30,0,0,121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17919,36359662,40.87996,-73.83626,166,2,4,365,66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17920,36231329,40.77844,-73.97855,200,30,3,0,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17921,36360072,40.68835,-73.75634,45,2,29,343,187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17922,36002802,40.7703,-73.96115,500,500,11,89,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17923,36236022,40.68466,-73.96635,215,7,99,34,41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17924,36016410,40.68816,-73.92579,190,30,19,153,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17925,36023925,40.66002,-73.96165,82,30,2,0,161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17926,36368048,40.83297,-73.9472,50,30,0,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17927,36370217,40.68479,-73.91569,75,30,0,339,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17928,36378818,40.73854,-73.99865,225,30,0,0,33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17929,36379279,40.73623,-73.98776,385,3,66,20,88,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17930,36236515,40.67239,-73.78049,65,1,237,65,107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17931,36379292,40.72,-73.99463,176,30,15,269,147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17932,36025111,40.74311,-73.98199,219,4,7,324,114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17933,36237732,40.75436,-73.99391,165,1,77,197,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17934,36027758,40.69861,-73.95871,145,1,0,365,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17935,36028183,40.69724,-73.96012,154,1,1,365,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17936,36028364,40.69661,-73.95997,127,1,20,365,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17937,36028495,40.69635,-73.95996,217,1,0,365,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17938,36379540,40.75235,-73.93089,170,3,63,139,119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17939,36381909,40.77644,-73.92103,50,30,13,0,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17940,36383411,40.6876,-73.96343,108,2,12,23,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17941,36238700,40.75436,-73.99391,287,1,24,43,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17942,36032523,40.75716,-73.96967,85,30,2,0,129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17943,36238749,40.75436,-73.99391,131,1,109,59,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17944,36239387,40.75436,-73.99391,328,1,0,123,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17945,36387416,40.70285,-73.93261,70,30,0,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17946,36239518,40.75436,-73.99391,287,1,11,162,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17947,36239568,40.75436,-73.99391,131,1,423,190,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17948,36392805,40.81194,-73.95967,98,30,0,0,132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17949,36036842,40.75513,-73.97167,259,1,0,103,129,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17950,36239614,40.75436,-73.99391,131,1,46,181,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17951,36239665,40.75436,-73.99391,199,1,16,183,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
